ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,VizSide
119885,Bronwyn Louise Thompson,F,27,183,74,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,NA,Gender
119886,Bronwyn Lee Thompson (-Chipperfield),F,22,177,68,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Long Jump,NA,Gender
119886,Bronwyn Lee Thompson (-Chipperfield),F,26,177,68,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Long Jump,NA,Gender
119886,Bronwyn Lee Thompson (-Chipperfield),F,30,177,68,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Long Jump,NA,Gender
119927,Jordan Thompson,M,22,183,73,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA,Gender
119948,Richard Graeme Thompson,M,20,184,80,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver,Gender
119954,Simon Thompson,M,26,178,70,Australia,AUS,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Men's Olympic Distance,NA,Gender
119956,Stuart Allan Thompson,M,26,180,92,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,NA,Gender
120010,Kirsten Thomson,F,16,179,63,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Gender
120011,Lochsley Robert Thomson,M,18,183,67,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's High Jump,NA,Gender
120072,"Richard ""Dick"" Thornett",M,19,185,98,Australia,AUS,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,NA,Gender
120078,"Jessica ""Jess"" Thornton",F,18,170,59,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,NA,Gender
120081,"Robert ""Rob"" Thornton",M,31,192,92,Australia,AUS,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,NA,Gender
120087,Ian James Thorpe,M,17,196,104,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,Silver,Gender
120087,Ian James Thorpe,M,17,196,104,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Freestyle,Gold,Gender
120087,Ian James Thorpe,M,17,196,104,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,Gender
120087,Ian James Thorpe,M,17,196,104,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,Gender
120087,Ian James Thorpe,M,17,196,104,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,Gender
120087,Ian James Thorpe,M,21,196,104,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,Bronze,Gender
120087,Ian James Thorpe,M,21,196,104,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,Gold,Gender
120087,Ian James Thorpe,M,21,196,104,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,Gold,Gender
120087,Ian James Thorpe,M,21,196,104,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA,Gender
120087,Ian James Thorpe,M,21,196,104,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,Gender
120093,John Thorsen,M,18,177,67,Australia,AUS,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA,Gender
120123,Gavin Thredgold,M,22,163,50,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze,Gender
120124,Brianna Throssell,F,20,175,61,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,NA,Gender
120125,Norma Claire Thrower (Austin-),F,20,166,57,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 80 metres Hurdles,Bronze,Gender
120125,Norma Claire Thrower (Austin-),F,24,166,57,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 80 metres Hurdles,NA,Gender
120125,Norma Claire Thrower (Austin-),F,24,166,57,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 4 x 100 metres Relay,NA,Gender
120224,"Daniel Amedeo ""Danny"" Tiatto",M,23,170,72,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,NA,Gender
120230,Janet Linda Tibbits (-Blood),F,16,158,53,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA,Gender
120230,Janet Linda Tibbits (-Blood),F,16,158,53,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA,Gender
120230,Janet Linda Tibbits (-Blood),F,16,158,53,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,NA,Gender
120272,Patrick Tiernan,M,21,183,83,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA,Gender
120349,"Christopher ""Chris"" Tillett",M,30,170,65,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,NA,Gender
120350,"Lynette Marie ""Lyn"" Tillett (-Jacenko)",F,19,169,60,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,NA,Gender
120350,"Lynette Marie ""Lyn"" Tillett (-Jacenko)",F,19,169,60,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Pentathlon,NA,Gender
120352,"William ""Bill"" Tilley",M,33,178,69,Australia,AUS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,NA,Gender
120393,Michele Margaret Timms,F,23,165,61,Australia,AUS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,NA,Gender
120393,Michele Margaret Timms,F,31,165,61,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Bronze,Gender
120393,Michele Margaret Timms,F,35,165,61,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver,Gender
120418,Rick Timperi,M,25,178,81,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Heavyweight,NA,Gender
120418,Rick Timperi,M,29,178,81,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Heavyweight,NA,Gender
120440,Brian Richardson Tink,M,17,175,51,Australia,AUS,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Bantamweight,NA,Gender
120446,Stuart Brian Tinney,M,35,180,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,Gender
120446,Stuart Brian Tinney,M,39,180,71,Australia,AUS,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA,Gender
120446,Stuart Brian Tinney,M,39,180,71,Australia,AUS,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA,Gender
120446,Stuart Brian Tinney,M,51,180,71,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA,Gender
120446,Stuart Brian Tinney,M,51,180,71,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,Gender
120467,Dennis Robert Tipping,M,20,183,62,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA,Gender
120467,Dennis Robert Tipping,M,20,183,62,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,NA,Gender
120536,Natalie Lorraine Titcume,F,24,184,85,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze,Gender
120536,Natalie Lorraine Titcume,F,28,184,85,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver,Gender
120536,Natalie Lorraine Titcume,F,32,184,85,Australia,AUS,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Bronze,Gender
120657,Brendan Todd,M,22,186,71,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Windsurfer,NA,Gender
120813,"Donald Cecil ""Don"" Tolhurst",M,27,170,60,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA,Gender
120813,"Donald Cecil ""Don"" Tolhurst",M,27,170,60,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA,Gender
120813,"Donald Cecil ""Don"" Tolhurst",M,31,170,60,Australia,AUS,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",NA,Gender
120813,"Donald Cecil ""Don"" Tolhurst",M,31,170,60,Australia,AUS,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA,Gender
120813,"Donald Cecil ""Don"" Tolhurst",M,31,170,60,Australia,AUS,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA,Gender
120813,"Donald Cecil ""Don"" Tolhurst",M,35,170,60,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA,Gender
120813,"Donald Cecil ""Don"" Tolhurst",M,39,170,60,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",NA,Gender
120837,Marianna Tolo,F,27,195,86,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA,Gender
120870,Martin George Tomanovits,M,23,185,87,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA,Gender
120918,Carol Tomcala,F,41,172,63,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",NA,Gender
120918,Carol Tomcala,F,41,172,63,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA,Gender
120931,Bernard Tomic,M,19,195,90,Australia,AUS,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA,Gender
120932,Josephine Tomic,F,23,175,66,Australia,AUS,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,NA,Gender
120958,James Bruce Tomkins,M,23,199,98,Australia,AUS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,NA,Gender
120958,James Bruce Tomkins,M,26,199,98,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Gold,Gender
120958,James Bruce Tomkins,M,30,199,98,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Gold,Gender
120958,James Bruce Tomkins,M,35,199,98,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Bronze,Gender
120958,James Bruce Tomkins,M,38,199,98,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Pairs,Gold,Gender
120958,James Bruce Tomkins,M,42,199,98,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,NA,Gender
120964,Ian Ross Tomlinson,M,24,187,70,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,NA,Gender
120964,Ian Ross Tomlinson,M,24,187,70,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Triple Jump,NA,Gender
120964,Ian Ross Tomlinson,M,28,187,70,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Long Jump,NA,Gender
120964,Ian Ross Tomlinson,M,28,187,70,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Triple Jump,NA,Gender
120967,"Raymond John ""Ray"" Tomlinson",M,24,198,93,Australia,AUS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,NA,Gender
120967,"Raymond John ""Ray"" Tomlinson",M,28,198,93,Australia,AUS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,NA,Gender
121023,Emma Kate Tonegato,F,21,165,63,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold,Gender
121024,"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,19,181,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA,Gender
121024,"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,19,181,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Backstroke,NA,Gender
121024,"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,19,181,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Backstroke,NA,Gender
121024,"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23,181,66,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Freestyle,NA,Gender
121024,"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23,181,66,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA,Gender
121024,"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23,181,66,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Backstroke,NA,Gender
121024,"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23,181,66,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Backstroke,NA,Gender
121024,"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23,181,66,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,Gender
121056,Shane Tonkin,M,25,190,95,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,NA,Gender
121080,Tia-Clair Toomey,F,23,158,60,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,NA,Gender
121083,Michael Toon,M,25,168,55,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze,Gender
121088,Liane Marianne Tooth,F,22,159,55,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,NA,Gender
121088,Liane Marianne Tooth,F,26,159,55,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold,Gender
121088,Liane Marianne Tooth,F,30,159,55,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,NA,Gender
121088,Liane Marianne Tooth,F,34,159,55,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Gold,Gender
121114,Nikolai David Topor-Stanley,M,23,189,86,Australia,AUS,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,NA,Gender
121125,Edwina Tops-Alexander,F,34,164,50,Australia,AUS,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA,Gender
121125,Edwina Tops-Alexander,F,34,164,50,Australia,AUS,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",NA,Gender
121125,Edwina Tops-Alexander,F,38,164,50,Australia,AUS,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA,Gender
121125,Edwina Tops-Alexander,F,38,164,50,Australia,AUS,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",NA,Gender
121125,Edwina Tops-Alexander,F,42,164,50,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA,Gender
121125,Edwina Tops-Alexander,F,42,164,50,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",NA,Gender
121181,"Laszlo ""Les"" Tornallyay",M,33,181,75,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Individual",NA,Gender
121181,"Laszlo ""Les"" Tornallyay",M,33,181,75,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Team",NA,Gender
121487,"Khuloud ""Loudy"" Tourky-Wiggins",F,17,147,45,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Springboard,NA,Gender
121487,"Khuloud ""Loudy"" Tourky-Wiggins",F,21,147,45,Australia,AUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Platform,NA,Gender
121487,"Khuloud ""Loudy"" Tourky-Wiggins",F,21,147,45,Australia,AUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Synchronized Springboard,NA,Gender
121487,"Khuloud ""Loudy"" Tourky-Wiggins",F,21,147,45,Australia,AUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Synchronized Platform,Bronze,Gender
121487,"Khuloud ""Loudy"" Tourky-Wiggins",F,25,147,45,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Springboard,NA,Gender
121487,"Khuloud ""Loudy"" Tourky-Wiggins",F,25,147,45,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Platform,Bronze,Gender
121487,"Khuloud ""Loudy"" Tourky-Wiggins",F,25,147,45,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Synchronized Platform,NA,Gender
121487,"Khuloud ""Loudy"" Tourky-Wiggins",F,33,147,45,Australia,AUS,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,NA,Gender
121537,Julie Gail Towers (-Richardson),F,23,165,62,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold,Gender
121537,Julie Gail Towers (-Richardson),F,27,165,62,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,NA,Gender
121555,Glenn Thomas Townsend,M,22,197,98,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,NA,Gender
121555,Glenn Thomas Townsend,M,26,197,98,Australia,AUS,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,NA,Gender
121555,Glenn Thomas Townsend,M,30,197,98,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,NA,Gender
121563,Carole Mary Toy,F,28,164,61,Australia,AUS,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,NA,Gender
121563,Carole Mary Toy,F,32,164,61,Australia,AUS,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,NA,Gender
121619,John Trail,M,32,180,83,Australia,AUS,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA,Gender
121624,"Frederick Edward ""Ted"" Trainer",M,23,183,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,NA,Gender
121624,"Frederick Edward ""Ted"" Trainer",M,23,183,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,NA,Gender
121624,"Frederick Edward ""Ted"" Trainer",M,23,183,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,NA,Gender
121624,"Frederick Edward ""Ted"" Trainer",M,23,183,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,NA,Gender
121624,"Frederick Edward ""Ted"" Trainer",M,23,183,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,NA,Gender
121624,"Frederick Edward ""Ted"" Trainer",M,23,183,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,NA,Gender
121624,"Frederick Edward ""Ted"" Trainer",M,23,183,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,NA,Gender
121624,"Frederick Edward ""Ted"" Trainer",M,23,183,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,NA,Gender
121672,"Daniel John ""Dan"" Tranter",M,20,193,80,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Individual Medley,NA,Gender
121672,"Daniel John ""Dan"" Tranter",M,20,193,80,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Individual Medley,NA,Gender
121725,Lee Gary Trautsch,M,25,177,65,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Welterweight,NA,Gender
121774,Christine Mary Trefry,F,45,179,74,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA,Gender
121800,John Francis Treloar,M,20,192,84,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,NA,Gender
121800,John Francis Treloar,M,20,192,84,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 200 metres,NA,Gender
121800,John Francis Treloar,M,20,192,84,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,NA,Gender
121800,John Francis Treloar,M,24,192,84,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA,Gender
121800,John Francis Treloar,M,24,192,84,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,NA,Gender
121811,John Desmond Tremelling,M,31,179,78,Australia,AUS,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Free Pistol, 50 metres",NA,Gender
121812,Michelle Tremelling,F,31,165,89,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA,Gender
121812,Michelle Tremelling,F,31,165,89,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Team,NA,Gender
121822,Jessica Trengove,F,24,166,52,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Marathon,NA,Gender
121822,Jessica Trengove,F,28,166,52,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA,Gender
121832,Daniel Trenton,M,23,180,86,Australia,AUS,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Heavyweight,Silver,Gender
121832,Daniel Trenton,M,27,180,86,Australia,AUS,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Welterweight,NA,Gender
121875,John Kenneth Trevorrow,M,23,170,67,Australia,AUS,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",NA,Gender
121875,John Kenneth Trevorrow,M,23,170,67,Australia,AUS,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA,Gender
121914,Hannah Trigger,F,27,167,60,Australia,AUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Halfpipe,NA,Gender
121925,Andrew Lawrence Trim,M,23,178,84,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",NA,Gender
121925,Andrew Lawrence Trim,M,23,178,84,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA,Gender
121925,Andrew Lawrence Trim,M,27,178,84,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze,Gender
121925,Andrew Lawrence Trim,M,31,178,84,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver,Gender
121934,Susan Maree Trindall,F,21,176,65,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Double Trap,NA,Gender
122003,James Troisi,M,20,177,76,Australia,AUS,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,NA,Gender
122042,Lee Joseph Troop,M,27,178,56,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA,Gender
122042,Lee Joseph Troop,M,31,178,56,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Marathon,NA,Gender
122042,Lee Joseph Troop,M,35,178,56,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,NA,Gender
122090,Gary Trowell,M,25,179,67,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",NA,Gender
122090,Gary Trowell,M,25,179,67,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA,Gender
122177,Deborah Jiahui Tsai,F,21,162,52,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,NA,Gender
122259,Peter Nectario Tsekenis,M,22,183,78,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,NA,Gender
122468,Gerard Tubier,M,25,180,65,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",NA,Gender
122485,Kenrick Gregory Tucker,M,21,183,90,Australia,AUS,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's Sprint,NA,Gender
122485,Kenrick Gregory Tucker,M,21,183,90,Australia,AUS,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's 1,000 metres Time Trial",NA,Gender
122485,Kenrick Gregory Tucker,M,25,183,90,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's Sprint,NA,Gender
122488,Michael Tucker,M,21,198,87,Australia,AUS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,NA,Gender
122488,Michael Tucker,M,25,198,87,Australia,AUS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,NA,Gender
122628,Scott Tunkin,M,22,175,80,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,NA,Gender
122751,Mark David Turnbull,M,26,185,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,Gold,Gender
